,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
193,0.8,0.0,0.9629629629629629,0.14754098360655737,0.8,0.2727272727272727,0.8524590163934426,0.7272727272727273
194,1.0,0.0,1.0,0.21428571428571427,1.0,0.3333333333333333,0.7857142857142857,0.6666666666666666
195,0.875,0.0,0.9649122807017544,0.16666666666666666,0.875,0.125,0.8333333333333334,0.875
196,0.6666666666666666,0.0,0.9615384615384616,0.21875,0.6666666666666666,0.2,0.78125,0.8
197,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
198,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
199,0.8333333333333334,0.0,0.9636363636363636,0.3026315789473684,0.8333333333333334,0.375,0.6973684210526315,0.625
200,0.8571428571428571,0.0,0.9642857142857143,0.31645569620253167,0.8571428571428571,0.5,0.6835443037974683,0.5
201,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
202,0.9,0.0,0.9661016949152542,0.17391304347826086,0.9,0.18181818181818182,0.8260869565217391,0.8181818181818182
203,1.0,0.0,1.0,0.1791044776119403,1.0,0.07692307692307693,0.8208955223880597,0.9230769230769231
204,0.8333333333333334,0.0,0.9636363636363636,0.13114754098360656,0.8333333333333334,0.09090909090909091,0.8688524590163934,0.9090909090909091
205,1.0,0.0,1.0,0.05,1.0,0.0,0.95,1.0
206,1.0,0.0,1.0,0.05172413793103448,1.0,0.0,0.9482758620689655,1.0
207,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
208,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
209,0.8571428571428571,0.0,0.9642857142857143,0.01818181818181818,0.8571428571428571,0.0,0.9818181818181818,1.0
210,1.0,0.0,1.0,0.13333333333333333,1.0,0.3333333333333333,0.8666666666666667,0.6666666666666666
211,0.8888888888888888,0.0,0.9655172413793104,0.017543859649122806,0.8888888888888888,0.0,0.9824561403508771,1.0
212,1.0,0.0,1.0,0.23943661971830985,1.0,0.3333333333333333,0.7605633802816901,0.6666666666666666
213,1.0,0.0,1.0,0.01818181818181818,1.0,0.09090909090909091,0.9818181818181818,0.9090909090909091
214,0.8333333333333334,0.0,0.9636363636363636,0.15873015873015872,0.8333333333333334,0.09090909090909091,0.8412698412698413,0.9090909090909091
215,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
216,0.8888888888888888,0.0,0.9655172413793104,0.3563218390804598,0.8888888888888888,0.5,0.6436781609195402,0.5
217,1.0,0.0,1.0,0.1791044776119403,1.0,0.3333333333333333,0.8208955223880597,0.6666666666666666
218,1.0,0.0,1.0,0.05454545454545454,1.0,0.0,0.9454545454545454,1.0
219,1.0,0.0,1.0,0.2638888888888889,1.0,0.42857142857142855,0.7361111111111112,0.5714285714285714
220,0.875,0.0,0.9649122807017544,0.27631578947368424,0.875,0.4166666666666667,0.7236842105263158,0.5833333333333334
