,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
213,1.0,0.0,0.018518518518518517,0.9818181818181818,0.0,1.0,0.4727272727272727,0.45454545454545453
214,0.8333333333333334,0.0,0.03636363636363636,0.9682539682539683,0.0,1.0,0.20634920634920634,0.09090909090909091
215,1.0,0.0,0.05263157894736842,0.9473684210526315,0.0,1.0,1.0,1.0
216,0.8888888888888888,0.0,0.1206896551724138,0.9195402298850575,0.2222222222222222,0.875,0.22988505747126436,0.375
217,1.0,0.0,0.10909090909090909,0.9104477611940298,0.08333333333333333,0.9444444444444444,0.3880597014925373,0.3333333333333333
218,1.0,0.0,0.09615384615384616,0.9090909090909091,0.0,1.0,0.38181818181818183,0.16666666666666666
219,1.0,0.0,0.0,1.0,0.0,1.0,0.1388888888888889,0.21428571428571427
220,0.875,0.0,0.03508771929824561,0.9736842105263158,0.0625,0.9583333333333334,0.40789473684210525,0.2916666666666667
221,0.8571428571428571,0.0,0.10714285714285714,0.9117647058823529,0.0,1.0,0.20588235294117646,0.21428571428571427
222,1.0,0.0,0.08928571428571429,0.9264705882352942,0.07142857142857142,0.9375,0.20588235294117646,0.1875
223,1.0,0.0,0.09259259259259259,0.9074074074074074,0.0,1.0,1.0,1.0
224,1.0,0.0,0.07272727272727272,0.9272727272727272,0.0,1.0,0.9272727272727272,0.9166666666666666
225,1.0,0.0,0.08928571428571429,0.9107142857142857,0.07142857142857142,0.9285714285714286,1.0,1.0
226,1.0,0.0,0.09259259259259259,0.9264705882352942,0.3,0.8,0.20588235294117646,0.4
227,1.0,0.0,0.03773584905660377,0.9710144927536232,0.0,1.0,0.17391304347826086,0.25
228,1.0,0.0,0.05555555555555555,0.9444444444444444,0.1,0.9,0.9629629629629629,1.0
229,0.8333333333333334,0.0,0.05454545454545454,0.9594594594594594,0.08333333333333333,0.9565217391304348,0.16216216216216217,0.30434782608695654
230,0.75,0.0,0.03773584905660377,0.971830985915493,0.0,1.0,0.15492957746478872,0.08333333333333333
231,0.7142857142857143,0.0,0.07142857142857142,0.9420289855072463,0.07142857142857142,0.9230769230769231,0.18840579710144928,0.23076923076923078
232,1.0,0.0,0.125,0.9,0.14285714285714285,0.8823529411764706,0.4714285714285714,0.5294117647058824
233,1.0,0.0,0.125,0.875,0.07142857142857142,0.9285714285714286,1.0,1.0
234,0.8571428571428571,0.0,0.017857142857142856,0.9818181818181818,0.07142857142857142,0.9166666666666666,0.41818181818181815,0.8333333333333334
235,1.0,0.0,0.07142857142857142,0.9285714285714286,0.0,1.0,1.0,1.0
236,1.0,0.0,0.034482758620689655,0.9696969696969697,0.05555555555555555,0.9545454545454546,0.3484848484848485,0.45454545454545453
237,1.0,0.0,0.09615384615384616,0.9193548387096774,0.16666666666666666,0.875,0.3709677419354839,0.375
238,0.875,0.0,0.07017543859649122,0.9384615384615385,0.0625,0.9473684210526315,0.26153846153846155,0.21052631578947367
239,0.875,0.0,0.03508771929824561,0.9710144927536232,0.0625,0.9411764705882353,0.391304347826087,0.5294117647058824
240,1.0,0.0,0.05454545454545454,0.953125,0.08333333333333333,0.9375,0.3125,0.4375
241,0.8888888888888888,0.0,0.034482758620689655,0.9661016949152542,0.0,1.0,0.3559322033898305,0.2777777777777778
242,1.0,0.0,0.16071428571428573,0.8392857142857143,0.14285714285714285,0.8571428571428571,1.0,1.0
243,1.0,0.0,0.07407407407407407,0.9259259259259259,0.0,1.0,1.0,1.0
244,0.75,0.0,0.05660377358490566,0.9508196721311475,0.0,1.0,0.11475409836065574,0.0
245,1.0,0.0,0.017857142857142856,0.9871794871794872,0.0,1.0,0.10256410256410256,0.25
246,1.0,0.0,0.06896551724137931,0.9310344827586207,0.05555555555555555,0.9444444444444444,1.0,1.0
247,0.875,0.0,0.12280701754385964,0.9078947368421053,0.1875,0.8636363636363636,0.35526315789473684,0.36363636363636365
248,0.875,0.0,0.03508771929824561,0.9743589743589743,0.0625,0.9523809523809523,0.10256410256410256,0.14285714285714285
249,1.0,0.0,0.07407407407407407,0.9333333333333333,0.0,1.0,0.3333333333333333,0.3076923076923077
250,0.8333333333333334,0.0,0.09090909090909091,0.9074074074074074,0.0,1.0,0.6851851851851852,0.7
251,1.0,0.0,0.038461538461538464,0.9615384615384616,0.0,1.0,1.0,1.0
252,0.875,0.0,0.07017543859649122,0.9452054794520548,0.0,1.0,0.3287671232876712,0.45
253,1.0,0.0,0.08196721311475409,0.9180327868852459,0.08333333333333333,0.9166666666666666,1.0,1.0
254,0.9,0.0,0.11864406779661017,0.9135802469135802,0.0,1.0,0.2716049382716049,0.27586206896551724
255,1.0,0.0,0.09433962264150944,0.9056603773584906,0.0,1.0,1.0,1.0
256,1.0,0.0,0.05454545454545454,0.9454545454545454,0.0,1.0,1.0,1.0
257,1.0,0.0,0.09803921568627451,0.9137931034482759,0.0,1.0,0.3448275862068966,0.25
258,1.0,0.0,0.14035087719298245,0.8596491228070176,0.1875,0.8125,1.0,1.0
259,0.8571428571428571,0.0,0.03571428571428571,0.9714285714285714,0.07142857142857142,0.95,0.18571428571428572,0.3
260,1.0,0.0,0.0196078431372549,0.9807692307692307,0.0,1.0,0.6153846153846154,0.4
261,1.0,0.0,0.06896551724137931,0.9310344827586207,0.0,1.0,1.0,1.0
262,0.7777777777777778,0.0,0.034482758620689655,0.96875,0.0,1.0,0.390625,0.625
263,1.0,0.0,0.03773584905660377,0.9661016949152542,0.125,0.9,0.06779661016949153,0.1
264,1.0,0.0,0.019230769230769232,0.9824561403508771,0.0,1.0,0.43859649122807015,0.5
265,1.0,0.0,0.09090909090909091,0.9090909090909091,0.16666666666666666,0.8333333333333334,1.0,1.0
266,1.0,0.0,0.07142857142857142,0.9310344827586207,0.07142857142857142,0.9375,0.41379310344827586,0.625
267,1.0,0.0,0.09259259259259259,0.9230769230769231,0.1,0.9230769230769231,0.4461538461538462,0.5384615384615384
268,1.0,0.0,0.05555555555555555,0.9444444444444444,0.0,1.0,1.0,1.0
269,0.8333333333333334,0.0,0.05454545454545454,0.9605263157894737,0.08333333333333333,0.9375,0.15789473684210525,0.25
270,1.0,0.0,0.037037037037037035,0.971830985915493,0.0,1.0,0.2535211267605634,0.0625
