,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
168,0.375,0.7272727272727273,0.03508771929824561,0.9444444444444444,0.0625,0.9545454545454546,1.0,1.0
169,0.4,0.3333333333333333,0.037037037037037035,0.9259259259259259,0.0,1.0,0.4444444444444444,0.8333333333333334
170,0.5714285714285714,0.5555555555555556,0.017857142857142856,0.9736842105263158,0.0,1.0,0.2631578947368421,0.15
171,0.42857142857142855,0.5,0.05357142857142857,0.9285714285714286,0.0,1.0,0.2857142857142857,0.29411764705882354
172,0.0,1.0,0.019230769230769232,0.9655172413793104,0.0,1.0,0.27586206896551724,0.5
173,0.5714285714285714,0.5555555555555556,0.017857142857142856,0.9705882352941176,0.0,1.0,0.6176470588235294,0.6111111111111112
174,0.16666666666666666,0.8571428571428571,0.03636363636363636,0.9285714285714286,0.0,1.0,0.35714285714285715,0.42857142857142855
175,0.6666666666666666,0.3333333333333333,0.05454545454545454,0.9142857142857143,0.0,1.0,1.0,1.0
176,0.125,0.75,0.07017543859649122,0.8260869565217391,0.0625,0.875,0.2608695652173913,0.25
177,0.3333333333333333,0.8,0.0,1.0,0.0,1.0,1.0,1.0
178,0.16666666666666666,0.8333333333333334,0.03636363636363636,0.9473684210526315,0.0,1.0,0.3684210526315789,0.5294117647058824
179,0.16666666666666666,0.75,0.03636363636363636,0.9444444444444444,0.0,1.0,0.16666666666666666,0.0625
180,0.2857142857142857,0.0,0.05357142857142857,0.88,0.07142857142857142,0.8,0.44,0.6
181,0.3333333333333333,0.7142857142857143,0.0,1.0,0.0,1.0,0.4375,0.5714285714285714
182,0.5714285714285714,0.6,0.03571428571428571,0.9393939393939394,0.0,1.0,0.45454545454545453,0.5
183,0.0,1.0,0.0196078431372549,0.96,0.0,1.0,0.44,0.5
184,0.7142857142857143,0.5833333333333334,0.05357142857142857,0.9302325581395349,0.14285714285714285,0.9166666666666666,0.5581395348837209,0.625
185,0.7142857142857143,0.4444444444444444,0.017857142857142856,0.9722222222222222,0.0,1.0,1.0,1.0
186,0.8333333333333334,0.5833333333333334,0.05454545454545454,0.9302325581395349,0.0,1.0,0.3023255813953488,0.3333333333333333
187,0.75,0.5,0.03773584905660377,0.9459459459459459,0.0,1.0,0.3783783783783784,0.1875
188,0.2,0.8333333333333334,0.037037037037037035,0.9333333333333333,0.0,1.0,0.5666666666666667,0.46153846153846156
189,0.4444444444444444,0.5555555555555556,0.017241379310344827,0.975609756097561,0.0,1.0,1.0,1.0
190,0.42857142857142855,0.5,0.017857142857142856,0.96875,0.0,1.0,0.5625,0.5833333333333334
191,0.8333333333333334,0.5833333333333334,0.03636363636363636,0.9512195121951219,0.0,1.0,0.5609756097560976,0.48
192,0.6666666666666666,0.3333333333333333,0.057692307692307696,0.8846153846153846,0.16666666666666666,0.8333333333333334,0.34615384615384615,0.5
193,0.2,0.6666666666666666,0.018518518518518517,0.9473684210526315,0.0,1.0,0.47368421052631576,0.625
194,0.6666666666666666,0.3333333333333333,0.05454545454545454,0.925,0.08333333333333333,0.9411764705882353,0.375,0.4117647058823529
195,0.5,0.0,0.017543859649122806,0.9736842105263158,0.0,1.0,0.21052631578947367,0.3333333333333333
196,0.0,1.0,0.019230769230769232,0.9655172413793104,0.0,1.0,0.20689655172413793,0.125
197,0.16666666666666666,0.8,0.01818181818181818,0.9615384615384616,0.0,1.0,1.0,1.0
198,0.3333333333333333,0.75,0.03636363636363636,0.9230769230769231,0.0,1.0,1.0,1.0
199,0.5,0.0,0.03636363636363636,0.9285714285714286,0.0,1.0,0.25,0.5
200,0.14285714285714285,0.75,0.017857142857142856,0.9772727272727273,0.0,1.0,0.25,0.21428571428571427
201,0.125,0.75,0.0,1.0,0.0,1.0,1.0,1.0
202,0.5,0.2857142857142857,0.05084745762711865,0.9318181818181818,0.0,1.0,0.2727272727272727,0.23529411764705882
203,0.5,0.25,0.05454545454545454,0.925,0.0,1.0,0.7,0.7272727272727273
204,0.16666666666666666,0.75,0.0,1.0,0.0,1.0,0.375,0.6
205,0.375,0.5714285714285714,0.017543859649122806,0.9722222222222222,0.0,1.0,0.4722222222222222,0.5263157894736842
206,0.16666666666666666,0.8571428571428571,0.03636363636363636,0.9428571428571428,0.0,1.0,0.2571428571428571,0.29411764705882354
207,0.5,0.3333333333333333,0.017543859649122806,0.9615384615384616,0.0,1.0,1.0,1.0
208,0.16666666666666666,0.8,0.05454545454545454,0.88,0.0,1.0,1.0,1.0
209,0.42857142857142855,0.5714285714285714,0.017857142857142856,0.9714285714285714,0.0,1.0,0.37142857142857144,0.4666666666666667
210,0.3333333333333333,0.9090909090909091,0.0,1.0,0.0,1.0,0.30303030303030304,0.22727272727272727
211,0.3333333333333333,0.5714285714285714,0.017241379310344827,0.9615384615384616,0.05555555555555555,0.9285714285714286,0.5769230769230769,0.6428571428571429
212,0.6,0.5714285714285714,0.018518518518518517,0.9736842105263158,0.0,1.0,0.21052631578947367,0.13043478260869565
213,0.6,0.5714285714285714,0.07407407407407407,0.8620689655172413,0.1,0.9285714285714286,0.41379310344827586,0.35714285714285715
214,0.5,0.4,0.0,1.0,0.0,1.0,0.20512820512820512,0.36363636363636365
215,0.0,1.0,0.017543859649122806,0.9545454545454546,0.0,1.0,1.0,1.0
216,0.4444444444444444,0.2,0.0,1.0,0.0,1.0,0.25,0.391304347826087
217,0.3333333333333333,0.6,0.03636363636363636,0.9411764705882353,0.08333333333333333,0.9230769230769231,0.29411764705882354,0.38461538461538464
218,0.3333333333333333,0.75,0.038461538461538464,0.9130434782608695,0.16666666666666666,0.8888888888888888,0.30434782608695654,0.2222222222222222
219,0.75,0.5,0.03773584905660377,0.9512195121951219,0.0,1.0,0.21951219512195122,0.23809523809523808
220,0.625,0.5454545454545454,0.03508771929824561,0.9661016949152542,0.0625,0.9722222222222222,0.3559322033898305,0.2777777777777778
221,0.42857142857142855,0.5,0.017857142857142856,0.9705882352941176,0.0,1.0,0.11764705882352941,0.15384615384615385
222,0.2857142857142857,0.6666666666666666,0.0,1.0,0.0,1.0,0.0625,0.08
223,0.6,0.0,0.018518518518518517,0.9615384615384616,0.1,0.8333333333333334,1.0,1.0
224,0.5,0.4,0.0,1.0,0.0,1.0,1.0,1.0
225,0.7142857142857143,0.2857142857142857,0.03571428571428571,0.9285714285714286,0.0,1.0,1.0,1.0
226,0.4,0.6666666666666666,0.05555555555555555,0.9117647058823529,0.0,1.0,0.2647058823529412,0.23529411764705882
227,1.0,0.5555555555555556,0.018867924528301886,0.9824561403508771,0.125,0.9705882352941176,0.15789473684210525,0.17647058823529413
228,0.6,0.25,0.018518518518518517,0.9545454545454546,0.0,1.0,0.9090909090909091,0.875
229,0.5,0.7,0.0,1.0,0.0,1.0,0.16363636363636364,0.1891891891891892
230,0.25,0.75,0.0,1.0,0.0,1.0,0.19444444444444445,0.3333333333333333
231,0.14285714285714285,0.75,0.05357142857142857,0.9117647058823529,0.0,1.0,0.2647058823529412,0.16666666666666666
232,0.5714285714285714,0.2,0.0,1.0,0.0,1.0,0.1935483870967742,0.2857142857142857
233,0.2857142857142857,0.3333333333333333,0.05357142857142857,0.8888888888888888,0.0,1.0,1.0,1.0
234,0.14285714285714285,0.75,0.017857142857142856,0.9642857142857143,0.0,1.0,0.4642857142857143,0.625
235,0.5714285714285714,0.3333333333333333,0.03571428571428571,0.9411764705882353,0.07142857142857142,0.9166666666666666,1.0,1.0
236,0.5555555555555556,0.4444444444444444,0.017241379310344827,0.9714285714285714,0.0,1.0,0.2571428571428571,0.3333333333333333
237,0.3333333333333333,0.875,0.09615384615384616,0.8863636363636364,0.0,1.0,0.29545454545454547,0.35
238,0.5,0.6363636363636364,0.05263157894736842,0.9375,0.0625,0.9696969696969697,0.2916666666666667,0.36363636363636365
239,0.625,0.5,0.03508771929824561,0.9591836734693877,0.0,1.0,0.22448979591836735,0.24
240,0.5,0.5714285714285714,0.0,1.0,0.0,1.0,0.3235294117647059,0.47058823529411764
241,0.4444444444444444,0.3333333333333333,0.017241379310344827,0.9696969696969697,0.05555555555555555,0.9333333333333333,0.45454545454545453,0.5333333333333333
242,0.2857142857142857,0.6666666666666666,0.017857142857142856,0.96875,0.0,1.0,1.0,1.0
243,0.4,0.5,0.018518518518518517,0.967741935483871,0.0,1.0,1.0,1.0
244,0.0,1.0,0.0,1.0,0.0,1.0,0.17647058823529413,0.23076923076923078
245,0.14285714285714285,0.6666666666666666,0.03571428571428571,0.9428571428571428,0.0,1.0,0.11428571428571428,0.1
246,0.5555555555555556,0.4444444444444444,0.05172413793103448,0.9,0.05555555555555555,0.9473684210526315,1.0,1.0
247,0.375,0.5,0.017543859649122806,0.96875,0.0,1.0,0.1875,0.1875
248,0.625,0.4444444444444444,0.017543859649122806,0.9767441860465116,0.0,1.0,0.23255813953488372,0.3333333333333333
249,0.4,0.7142857142857143,0.018518518518518517,0.9696969696969697,0.0,1.0,0.42424242424242425,0.2777777777777778
250,0.3333333333333333,0.5,0.01818181818181818,0.9642857142857143,0.0,1.0,0.5357142857142857,0.375
251,0.6666666666666666,0.75,0.038461538461538464,0.9487179487179487,0.0,1.0,1.0,1.0
